217.476	-11.6465	
217.478	-11.705	
217.48	-11.7631	
217.482	-11.8211	
217.484	-11.8788	
217.486	-11.9363	
217.489	-11.9935	
217.491	-12.0505	
217.493	-12.1073	
217.495	-12.1639	
217.497	-12.2202	
217.499	-12.2763	
217.502	-12.3322	
217.504	-12.3879	
217.506	-12.4433	
217.508	-12.4985	
217.51	-12.5535	
217.513	-12.6083	
217.515	-12.6628	
217.517	-12.7171	
217.519	-12.7712	
217.521	-12.8251	
217.524	-12.8788	
217.526	-12.9322	
217.528	-12.9855	
217.53	-13.0385	
217.533	-13.0913	
217.535	-13.1439	
217.537	-13.1963	
217.539	-13.2485	
217.541	-13.3004	
217.544	-13.3522	
217.546	-13.4037	
217.548	-13.4551	
217.55	-13.5062	
217.553	-13.5571	
217.555	-13.6079	
217.557	-13.6584	
217.559	-13.7087	
217.562	-13.7588	
217.564	-13.8087	
217.566	-13.8584	
217.568	-13.908	
217.571	-13.9573	
217.573	-14.0064	
217.575	-14.0553	
217.578	-14.104	
217.58	-14.1525	
217.582	-14.2009	
217.584	-14.249	
217.587	-14.2969	
217.589	-14.3447	
217.591	-14.3922	
217.594	-14.4396	
217.596	-14.4868	
217.598	-14.5338	
217.6	-14.5806	
217.603	-14.6272	
217.605	-14.6736	
217.607	-14.7198	
217.61	-14.7659	
217.612	-14.8117	
217.614	-14.8574	
217.617	-14.9029	
217.619	-14.9482	
217.621	-14.9934	
217.624	-15.0383	
217.626	-15.0831	
217.628	-15.1277	
217.631	-15.1721	
217.633	-15.2163	
217.635	-15.2603	
217.638	-15.3042	
217.64	-15.3479	
217.642	-15.3914	
217.645	-15.4348	
217.647	-15.478	
217.649	-15.521	
217.652	-15.5638	
217.654	-15.6065	
217.656	-15.6489	
217.659	-15.6913	
217.661	-15.7334	
217.663	-15.7754	
217.666	-15.8172	
217.668	-15.8588	
217.671	-15.9003	
217.673	-15.9416	
217.675	-15.9827	
217.678	-16.0237	
217.68	-16.0645	
217.682	-16.1052	
217.685	-16.1456	
217.687	-16.186	
217.689	-16.2261	
217.692	-16.2661	
217.694	-16.306	
217.697	-16.3456	
217.699	-16.3851	
217.701	-16.4245	
217.704	-16.4637	
217.706	-16.5027	
217.709	-16.5416	
217.711	-16.5804	
217.713	-16.6189	
217.716	-16.6574	
217.718	-16.6956	
217.72	-16.7337	
217.723	-16.7717	
217.725	-16.8095	
217.728	-16.8472	
217.73	-16.8847	
217.732	-16.922	
217.735	-16.9592	
217.737	-16.9963	
217.74	-17.0332	
217.742	-17.0699	
217.744	-17.1065	
217.747	-17.143	
217.749	-17.1793	
217.752	-17.2155	
217.754	-17.2515	
217.757	-17.2874	
217.759	-17.3231	
217.761	-17.3587	
217.764	-17.3942	
217.766	-17.4295	
217.769	-17.4647	
217.771	-17.4997	
217.773	-17.5346	
217.776	-17.5693	
217.778	-17.6039	
217.781	-17.6384	
217.783	-17.6727	
217.786	-17.7069	
217.788	-17.741	
217.79	-17.7749	
217.793	-17.8087	
217.795	-17.8423	
217.798	-17.8758	
217.8	-17.9092	
217.802	-17.9425	
217.805	-17.9756	
217.807	-18.0086	
217.81	-18.0414	
217.812	-18.0741	
217.815	-18.1067	
217.817	-18.1392	
217.819	-18.1715	
217.822	-18.2037	
217.824	-18.2357	
217.827	-18.2677	
217.829	-18.2995	
217.832	-18.3312	
217.834	-18.3627	
217.836	-18.3942	
217.839	-18.4255	
217.841	-18.4566	
217.844	-18.4877	
217.846	-18.5186	
217.849	-18.5494	
217.851	-18.5801	
217.854	-18.6107	
217.856	-18.6411	
217.858	-18.6714	
217.861	-18.7016	
217.863	-18.7317	
217.866	-18.7616	
217.868	-18.7914	
217.871	-18.8212	
217.873	-18.8507	
217.875	-18.8802	
217.878	-18.9096	
217.88	-18.9388	
217.883	-18.9679	
217.885	-18.9969	
217.888	-19.0258	
217.89	-19.0546	
217.892	-19.0833	
217.895	-19.1118	
217.897	-19.1402	
217.9	-19.1685	
217.902	-19.1967	
217.905	-19.2248	
217.907	-19.2528	
217.909	-19.2807	
217.912	-19.3084	
217.914	-19.3361	
217.917	-19.3636	
217.919	-19.391	
217.922	-19.4183	
217.924	-19.4455	
217.926	-19.4726	
217.929	-19.4996	
217.931	-19.5265	
217.934	-19.5533	
217.936	-19.5799	
217.939	-19.6065	
217.941	-19.6329	
217.943	-19.6593	
217.946	-19.6855	
217.948	-19.7116	
217.951	-19.7377	
217.953	-19.7636	
217.956	-19.7894	
217.958	-19.8151	
217.96	-19.8407	
217.963	-19.8663	
217.965	-19.8917	
217.968	-19.917	
217.97	-19.9422	
217.972	-19.9673	
217.975	-19.9923	
217.977	-20.0172	
217.98	-20.042	
217.982	-20.0667	
217.984	-20.0913	
217.987	-20.1158	
217.989	-20.1402	
217.992	-20.1646	
217.994	-20.1888	
217.997	-20.2129	
217.999	-20.2369	
218.001	-20.2609	
218.004	-20.2847	
218.006	-20.3084	
218.009	-20.3321	
218.011	-20.3556	
218.013	-20.3791	
218.016	-20.4024	
218.018	-20.4257	
218.021	-20.4489	
218.023	-20.472	
218.025	-20.4949	
218.028	-20.5178	
218.03	-20.5406	
218.032	-20.5634	
218.035	-20.586	
218.037	-20.6085	
218.04	-20.631	
218.042	-20.6533	
218.044	-20.6756	
218.047	-20.6978	
218.049	-20.7198	
218.052	-20.7418	
218.054	-20.7638	
218.056	-20.7856	
218.059	-20.8073	
218.061	-20.829	
218.063	-20.8505	
218.066	-20.872	
218.068	-20.8934	
218.07	-20.9147	
218.073	-20.9359	
218.075	-20.9571	
218.078	-20.9781	
218.08	-20.9991	
218.082	-21.02	
218.085	-21.0408	
218.087	-21.0615	
218.089	-21.0821	
218.092	-21.1027	
218.094	-21.1231	
218.096	-21.1435	
218.099	-21.1638	
218.101	-21.1841	
218.103	-21.2042	
218.106	-21.2243	
218.108	-21.2443	
218.11	-21.2642	
218.113	-21.284	
218.115	-21.3037	
218.117	-21.3234	
218.12	-21.343	
218.122	-21.3625	
218.124	-21.3819	
218.127	-21.4013	
218.129	-21.4206	
218.131	-21.4398	
218.134	-21.4589	
218.136	-21.4779	
218.138	-21.4969	
218.141	-21.5158	
218.143	-21.5346	
218.145	-21.5534	
218.148	-21.572	
218.15	-21.5906	
218.152	-21.6092	
218.155	-21.6276	
218.157	-21.646	
218.159	-21.6643	
218.161	-21.6825	
218.164	-21.7007	
218.166	-21.7188	
218.168	-21.7368	
218.171	-21.7547	
218.173	-21.7726	
218.175	-21.7904	
218.177	-21.8081	
218.18	-21.8258	
218.182	-21.8433	
218.184	-21.8609	
218.187	-21.8783	
218.189	-21.8957	
218.191	-21.913	
218.193	-21.9302	
218.196	-21.9474	
218.198	-21.9645	
218.2	-21.9815	
218.202	-21.9985	
218.205	-22.0154	
218.207	-22.0322	
218.209	-22.049	
218.211	-22.0657	
218.214	-22.0823	
218.216	-22.0989	
218.218	-22.1154	
218.22	-22.1318	
218.223	-22.1482	
218.225	-22.1645	
218.227	-22.1807	
218.229	-22.1969	
218.232	-22.213	
218.234	-22.229	
218.236	-22.245	
218.238	-22.2609	
218.24	-22.2768	
218.243	-22.2925	
218.245	-22.3083	
218.247	-22.3239	
218.249	-22.3395	
218.252	-22.3551	
218.254	-22.3705	
218.256	-22.386	
218.258	-22.4013	
218.26	-22.4166	
218.263	-22.4318	
218.265	-22.447	
218.267	-22.4621	
218.269	-22.4772	
218.271	-22.4921	
218.273	-22.5071	
218.276	-22.5219	
218.278	-22.5368	
218.28	-22.5515	
218.282	-22.5662	
218.284	-22.5808	
218.286	-22.5954	
218.289	-22.6099	
218.291	-22.6244	
218.293	-22.6388	
218.295	-22.6531	
218.297	-22.6674	
218.299	-22.6817	
218.302	-22.6958	
218.304	-22.7099	
218.306	-22.724	
218.308	-22.738	
218.31	-22.752	
218.312	-22.7659	
218.314	-22.7797	
218.317	-22.7935	
218.319	-22.8072	
218.321	-22.8209	
218.323	-22.8345	
218.325	-22.8481	
218.327	-22.8616	
218.329	-22.875	
218.331	-22.8885	
218.334	-22.9018	
218.336	-22.9151	
218.338	-22.9283	
218.34	-22.9415	
218.342	-22.9547	
218.344	-22.9678	
218.346	-22.9808	
218.348	-22.9938	
218.35	-23.0067	
218.352	-23.0196	
218.354	-23.0324	
218.357	-23.0452	
218.359	-23.0579	
218.361	-23.0706	
218.363	-23.0832	
218.365	-23.0958	
218.367	-23.1083	
218.369	-23.1208	
218.371	-23.1332	
218.373	-23.1456	
218.375	-23.1579	
218.377	-23.1702	
218.379	-23.1825	
218.381	-23.1946	
218.383	-23.2068	
218.385	-23.2189	
218.387	-23.2309	
218.389	-23.2429	
218.391	-23.2548	
218.393	-23.2667	
218.396	-23.2786	
218.398	-23.2904	
218.4	-23.3021	
218.402	-23.3138	
218.404	-23.3255	
218.406	-23.3371	
218.408	-23.3487	
218.41	-23.3602	
218.412	-23.3716	
218.414	-23.3831	
218.416	-23.3945	
218.418	-23.4058	
218.42	-23.4171	
218.422	-23.4283	
218.424	-23.4395	
218.426	-23.4507	
218.428	-23.4618	
218.43	-23.4729	
218.431	-23.4839	
218.433	-23.4949	
218.435	-23.5058	
218.437	-23.5167	
218.439	-23.5276	
218.441	-23.5384	
218.443	-23.5492	
218.445	-23.5599	
218.447	-23.5706	
218.449	-23.5812	
218.451	-23.5918	
218.453	-23.6023	
218.455	-23.6129	
218.457	-23.6233	
218.459	-23.6338	
218.461	-23.6441	
218.463	-23.6545	
218.465	-23.6648	
218.467	-23.6751	
218.468	-23.6853	
218.47	-23.6955	
218.472	-23.7056	
218.474	-23.7157	
218.476	-23.7258	
218.478	-23.7358	
218.48	-23.7458	
218.482	-23.7557	
218.484	-23.7656	
218.486	-23.7755	
218.487	-23.7853	
218.489	-23.7951	
218.491	-23.8048	
218.493	-23.8145	
218.495	-23.8242	
218.497	-23.8338	
218.499	-23.8434	
218.501	-23.853	
218.502	-23.8625	
218.504	-23.872	
218.506	-23.8814	
218.508	-23.8908	
218.51	-23.9002	
218.512	-23.9095	
218.514	-23.9188	
218.515	-23.928	
218.517	-23.9373	
218.519	-23.9464	
218.521	-23.9556	
218.523	-23.9647	
218.525	-23.9738	
218.526	-23.9828	
218.528	-23.9918	
218.53	-24.0008	
218.532	-24.0097	
218.534	-24.0186	
218.535	-24.0274	
218.537	-24.0363	
218.539	-24.0451	
218.541	-24.0538	
218.543	-24.0625	
218.544	-24.0712	
218.546	-24.0799	
218.548	-24.0885	
218.55	-24.0971	
218.552	-24.1056	
218.553	-24.1141	
218.555	-24.1226	
218.557	-24.131	
218.559	-24.1394	
218.56	-24.1478	
218.562	-24.1562	
218.564	-24.1645	
218.566	-24.1728	
218.567	-24.181	
218.569	-24.1892	
218.571	-24.1974	
218.573	-24.2055	
218.574	-24.2137	
218.576	-24.2217	
218.578	-24.2298	
218.58	-24.2378	
218.581	-24.2458	
218.583	-24.2538	
218.585	-24.2617	
218.587	-24.2696	
218.588	-24.2774	
218.59	-24.2853	
218.592	-24.2931	
218.593	-24.3008	
218.595	-24.3086	
218.597	-24.3163	
218.599	-24.324	
218.6	-24.3316	
218.602	-24.3392	
218.604	-24.3468	
218.605	-24.3544	
218.607	-24.3619	
218.609	-24.3694	
218.61	-24.3768	
218.612	-24.3843	
218.614	-24.3917	
218.615	-24.3991	
218.617	-24.4064	
218.619	-24.4137	
218.62	-24.421	
218.622	-24.4283	
218.624	-24.4355	
218.625	-24.4427	
218.627	-24.4499	
218.629	-24.457	
218.63	-24.4641	
218.632	-24.4712	
218.633	-24.4783	
218.635	-24.4853	
218.637	-24.4923	
218.638	-24.4993	
218.64	-24.5063	
218.642	-24.5132	
218.643	-24.5201	
218.645	-24.5269	
218.646	-24.5338	
218.648	-24.5406	
218.65	-24.5474	
218.651	-24.5541	
218.653	-24.5609	
218.654	-24.5676	
218.656	-24.5743	
218.658	-24.5809	
218.659	-24.5875	
218.661	-24.5941	
218.662	-24.6007	
218.664	-24.6073	
218.666	-24.6138	
218.667	-24.6203	
218.669	-24.6267	
218.67	-24.6332	
218.672	-24.6396	
218.673	-24.646	
218.675	-24.6524	
218.676	-24.6587	
218.678	-24.665	
218.68	-24.6713	
218.681	-24.6776	
218.683	-24.6838	
218.684	-24.6901	
218.686	-24.6962	
218.687	-24.7024	
218.689	-24.7086	
218.69	-24.7147	
218.692	-24.7208	
218.693	-24.7268	
218.695	-24.7329	
218.696	-24.7389	
218.698	-24.7449	
218.699	-24.7509	
218.701	-24.7568	
218.702	-24.7628	
218.704	-24.7687	
218.705	-24.7746	
218.707	-24.7804	
218.708	-24.7863	
218.71	-24.7921	
218.711	-24.7979	
218.713	-24.8036	
218.714	-24.8094	
218.716	-24.8151	
218.717	-24.8208	
218.719	-24.8265	
218.72	-24.8321	
218.722	-24.8377	
218.723	-24.8434	
218.725	-24.8489	
218.726	-24.8545	
218.727	-24.86	
218.729	-24.8656	
218.73	-24.8711	
218.732	-24.8765	
218.733	-24.882	
218.735	-24.8874	
218.736	-24.8928	
218.738	-24.8982	
218.739	-24.9036	
218.74	-24.9089	
218.742	-24.9143	
218.743	-24.9196	
218.745	-24.9249	
218.746	-24.9301	
218.747	-24.9354	
218.749	-24.9406	
218.75	-24.9458	
218.752	-24.951	
218.753	-24.9561	
218.754	-24.9613	
218.756	-24.9664	
218.757	-24.9715	
218.759	-24.9766	
218.76	-24.9816	
218.761	-24.9866	
218.763	-24.9917	
218.764	-24.9967	
218.766	-25.0016	
218.767	-25.0066	
218.768	-25.0115	
218.77	-25.0165	
218.771	-25.0214	
218.772	-25.0262	
218.774	-25.0311	
218.775	-25.0359	
218.776	-25.0408	
218.778	-25.0456	
218.779	-25.0504	
218.78	-25.0551	
218.782	-25.0599	
218.783	-25.0646	
218.784	-25.0693	
218.786	-25.074	
218.787	-25.0787	
218.788	-25.0833	
218.79	-25.088	
218.791	-25.0926	
218.792	-25.0972	
218.794	-25.1018	
218.795	-25.1063	
218.796	-25.1109	
218.798	-25.1154	
218.799	-25.1199	
218.8	-25.1244	
218.802	-25.1289	
218.803	-25.1333	
218.804	-25.1378	
218.805	-25.1422	
218.807	-25.1466	
218.808	-25.151	
218.809	-25.1553	
218.811	-25.1597	
218.812	-25.164	
